date,open,high,low,close
2017-04-05,2358.75,2375.0,2343.75,2346.5
2017-04-06,2345.5,2361.25,2338.0,2353.75
2017-04-07,2355.25,2360.75,2336.75,2352.25
2017-04-10,2351.75,2363.25,2347.5,2352.5
2017-04-11,2354.25,2355.75,2333.25,2351.0
2017-04-12,2351.75,2356.5,2337.5,2340.75
2017-04-13,2338.75,2345.0,2324.0,2327.5
2017-04-17,2324.0,2346.0,2322.75,2345.0
2017-04-18,2345.0,2347.0,2330.25,2337.25
2017-04-19,2337.75,2349.25,2331.25,2333.75
2017-04-20,2333.25,2358.25,2332.5,2352.0
2017-04-21,2352.75,2356.0,2340.5,2347.5
2017-04-24,2365.75,2376.75,2365.25,2370.0
2017-04-25,2370.0,2389.25,2368.25,2385.0
2017-04-26,2383.0,2394.75,2381.5,2382.25
2017-04-27,2381.5,2388.75,2378.75,2386.0
2017-04-28,2386.25,2388.75,2378.25,2380.5
2017-05-01,2381.5,2390.75,2377.0,2387.0
2017-05-02,2386.25,2388.75,2381.75,2385.75
2017-05-03,2384.0,2386.0,2375.5,2383.25
2017-05-04,2382.0,2390.75,2376.0,2385.5
2017-05-05,2386.0,2399.25,2379.0,2397.75
2017-05-08,2402.5,2403.75,2389.75,2395.0
2017-05-09,2394.5,2400.0,2388.75,2393.25
2017-05-10,2391.75,2397.0,2387.5,2395.25
2017-05-11,2395.0,2395.25,2379.0,2391.0
2017-05-12,2390.25,2391.5,2384.25,2388.75
2017-05-15,2388.75,2402.25,2388.0,2398.5
2017-05-16,2399.75,2404.5,2393.75,2397.0
2017-05-17,2396.5,2396.75,2354.75,2357.5
2017-05-18,2355.0,2375.0,2344.5,2363.5
2017-05-19,2364.0,2388.0,2361.0,2381.5
2017-05-22,2381.75,2394.25,2378.25,2392.75
2017-05-23,2393.5,2399.5,2386.75,2398.0
2017-05-24,2397.0,2404.0,2394.75,2402.0
2017-05-25,2403.0,2417.75,2402.5,2413.5
2017-05-26,2413.0,2415.75,2408.0,2413.75
2017-05-30,2414.0,2417.0,2407.75,2410.75
2017-05-31,2410.5,2416.75,2402.75,2411.0
2017-06-01,2413.75,2430.5,2410.5,2429.5
2017-06-02,2429.25,2439.75,2427.0,2437.75
2017-06-05,2435.25,2439.0,2433.0,2434.5
2017-06-06,2434.25,2435.75,2426.25,2430.75
2017-06-07,2429.5,2435.0,2424.0,2432.0
2017-06-08,2431.5,2439.0,2427.25,2432.5
2017-06-09,2427.25,2445.75,2414.75,2430.5
2017-06-12,2430.0,2431.0,2419.0,2428.5
2017-06-13,2428.75,2441.5,2427.25,2440.0
2017-06-14,2440.25,2445.5,2427.75,2437.25
2017-06-15,2436.0,2436.0,2418.25,2434.25
2017-06-16,2433.75,2439.0,2432.5,2433.75
2017-06-19,2433.5,2451.5,2432.75,2447.5
2017-06-20,2447.75,2451.0,2434.0,2437.5
2017-06-21,2435.75,2440.0,2428.0,2433.5
2017-06-22,2431.75,2439.0,2428.0,2431.75
2017-06-23,2431.25,2438.75,2428.25,2435.0
2017-06-26,2432.0,2447.5,2430.0,2436.0
2017-06-27,2435.75,2437.25,2416.5,2420.5
2017-06-28,2417.0,2442.5,2413.75,2438.5
2017-06-29,2442.0,2445.0,2402.25,2420.0
2017-06-30,2420.75,2429.75,2415.0,2421.0
2017-07-03,2422.0,2436.5,2421.5,2425.0
2017-07-05,2423.75,2432.25,2419.25,2428.0
2017-07-06,2428.0,2430.5,2405.25,2408.5
2017-07-07,2409.25,2425.0,2407.5,2422.5
2017-07-10,2423.0,2430.0,2419.25,2424.5
2017-07-11,2423.75,2427.75,2410.25,2424.5
2017-07-12,2425.0,2443.75,2422.5,2440.0
2017-07-13,2441.25,2447.0,2439.0,2445.5
2017-07-14,2446.5,2461.25,2442.0,2456.0
2017-07-17,2457.0,2460.5,2454.0,2458.5
2017-07-18,2459.25,2461.0,2448.0,2457.75
2017-07-19,2459.75,2472.0,2457.75,2471.5
2017-07-20,2471.0,2476.25,2465.5,2471.25
2017-07-21,2472.5,2475.25,2462.75,2469.5
2017-07-24,2469.75,2470.5,2463.5,2468.5
2017-07-25,2467.0,2478.75,2466.25,2474.0
2017-07-26,2475.25,2479.75,2471.5,2473.25
2017-07-27,2474.5,2480.5,2457.0,2472.0
2017-07-28,2472.0,2472.0,2461.5,2470.25
2017-07-31,2470.5,2475.0,2465.25,2468.0
2017-08-01,2468.0,2477.25,2466.25,2472.25
2017-08-02,2474.0,2476.0,2463.25,2473.5
2017-08-03,2473.25,2474.5,2466.0,2471.75
2017-08-04,2470.75,2477.75,2467.75,2472.0
2017-08-07,2472.25,2478.25,2472.0,2477.5
2017-08-08,2477.5,2488.5,2467.5,2472.75
2017-08-09,2470.0,2474.5,2459.0,2473.0
2017-08-10,2474.0,2474.25,2432.75,2437.5
2017-08-11,2434.5,2446.5,2430.25,2440.0
2017-08-14,2441.5,2466.5,2441.5,2463.5
2017-08-15,2464.5,2473.25,2460.0,2463.75
2017-08-16,2464.5,2474.0,2461.5,2467.5
2017-08-17,2466.75,2468.5,2423.75,2429.5
2017-08-18,2426.75,2439.5,2419.5,2426.75
2017-08-21,2428.75,2431.5,2415.75,2428.0
2017-08-22,2428.0,2454.25,2427.5,2452.75
2017-08-23,2453.0,2454.75,2438.75,2441.5
2017-08-24,2440.25,2449.0,2434.5,2440.75
2017-08-25,2442.5,2453.5,2437.5,2442.5
2017-08-28,2442.0,2449.25,2436.25,2443.75
2017-08-29,2434.0,2448.5,2421.0,2447.0
2017-08-30,2446.5,2459.75,2442.75,2455.75
2017-08-31,2455.25,2474.25,2454.75,2470.0
2017-09-01,2470.25,2479.75,2470.0,2474.25
2017-09-05,2461.25,2471.25,2445.5,2459.75
2017-09-06,2460.25,2469.0,2456.5,2465.5
2017-09-07,2464.0,2468.75,2457.5,2466.5
2017-09-08,2466.5,2467.5,2456.75,2462.5
2017-09-11,2468.0,2489.0,2468.0,2487.5
2017-09-12,2488.25,2497.0,2486.75,2496.0
2017-09-13,2497.0,2497.5,2490.75,2496.5
2017-09-14,2496.25,2498.25,2489.5,2496.5
2017-09-15,2496.0,2496.5,2489.5,2496.0
2017-09-18,2499.0,2506.0,2497.75,2502.75
2017-09-19,2502.75,2506.0,2501.0,2504.75
2017-09-20,2503.75,2507.25,2494.0,2505.25
2017-09-21,2504.5,2506.25,2496.5,2501.0
2017-09-22,2500.75,2501.0,2492.0,2499.5
2017-09-25,2499.0,2504.5,2485.0,2497.0
2017-09-26,2498.0,2501.25,2492.25,2495.5
2017-09-27,2495.0,2509.25,2493.0,2504.5
2017-09-28,2503.25,2508.25,2499.0,2507.75
2017-09-29,2507.75,2517.75,2504.75,2516.0
2017-10-02,2518.0,2528.0,2517.0,2526.25
2017-10-03,2527.25,2533.5,2525.5,2532.75
2017-10-04,2533.0,2538.0,2529.0,2536.25
2017-10-05,2535.25,2550.75,2534.5,2550.0
2017-10-06,2548.75,2549.75,2541.5,2545.0
2017-10-09,2543.25,2550.5,2539.25,2543.75
2017-10-10,2543.25,2553.25,2542.75,2548.5
2017-10-11,2548.75,2553.5,2544.25,2553.0
2017-10-12,2552.25,2553.25,2546.25,2549.5
2017-10-13,2548.0,2555.5,2547.0,2552.75
2017-10-16,2552.25,2557.75,2550.75,2556.25
2017-10-17,2555.5,2557.75,2552.25,2557.0
2017-10-18,2556.5,2562.25,2556.25,2560.0
2017-10-19,2560.0,2561.5,2542.5,2560.5
2017-10-20,2561.0,2574.5,2559.5,2574.0
2017-10-23,2572.75,2577.25,2561.5,2563.5
2017-10-24,2562.5,2570.25,2562.25,2567.25
2017-10-25,2564.75,2566.25,2541.5,2558.5
2017-10-26,2559.5,2565.0,2555.5,2561.5
2017-10-27,2561.5,2580.75,2557.5,2578.5
2017-10-30,2575.5,2578.25,2565.5,2568.25
2017-10-31,2568.0,2575.5,2566.75,2572.75
2017-11-01,2572.75,2585.5,2571.0,2574.75
2017-11-02,2571.5,2578.5,2562.25,2576.75
2017-11-03,2577.5,2585.5,2573.5,2582.75
2017-11-06,2580.0,2590.0,2575.5,2588.75
2017-11-07,2587.75,2593.5,2580.75,2586.75
2017-11-08,2584.0,2592.5,2579.75,2591.0
2017-11-09,2591.25,2594.5,2563.25,2584.0
2017-11-10,2582.0,2585.75,2571.5,2579.5
2017-11-13,2580.25,2585.5,2570.25,2582.0
2017-11-14,2580.25,2582.25,2564.25,2578.0
2017-11-15,2576.75,2577.0,2555.5,2565.0
2017-11-16,2564.25,2589.5,2562.25,2585.0
2017-11-17,2584.25,2586.0,2574.75,2576.25
2017-11-20,2576.0,2584.0,2567.75,2582.0
2017-11-21,2582.0,2600.5,2579.25,2596.25
2017-11-22,2595.75,2600.0,2592.75,2594.5
2017-11-24,2593.25,2603.0,2589.5,2601.0
2017-11-27,2601.0,2605.5,2596.5,2601.75
2017-11-28,2602.25,2627.0,2597.5,2626.0
2017-11-29,2625.5,2634.25,2619.75,2625.0
2017-11-30,2625.0,2658.5,2621.75,2648.0
2017-12-01,2640.75,2650.75,2605.0,2644.0
2017-12-04,2654.5,2665.25,2633.75,2638.25
2017-12-05,2636.0,2648.75,2627.25,2628.25
2017-12-06,2626.75,2634.5,2620.0,2629.25
2017-12-07,2630.5,2641.25,2626.25,2639.5
2017-12-08,2639.5,2652.5,2637.75,2651.0
2017-12-11,2652.0,2664.75,2649.25,2661.5
2017-12-12,2662.75,2670.25,2660.5,2665.0
2017-12-13,2665.5,2672.5,2656.75,2666.5
2017-12-14,2665.5,2670.75,2649.25,2653.25
2017-12-15,2650.0,2667.25,2650.0,2666.75
2017-12-18,2683.0,2698.0,2682.5,2694.5
2017-12-19,2695.0,2698.0,2682.5,2684.0
2017-12-20,2684.75,2695.5,2679.0,2681.5
2017-12-21,2681.5,2696.0,2680.75,2687.75
2017-12-22,2686.75,2691.5,2682.25,2686.0
2017-12-26,2686.75,2689.5,2683.5,2687.0
2017-12-27,2687.5,2691.0,2681.5,2685.5
2017-12-28,2684.0,2689.0,2683.0,2685.75
2017-12-29,2684.75,2698.25,2667.75,2676.0
2018-01-02,2675.25,2696.0,2674.5,2693.0
2018-01-03,2693.75,2714.25,2692.25,2711.0
2018-01-04,2710.25,2729.0,2708.5,2723.75
2018-01-05,2725.0,2743.25,2723.75,2742.5
2018-01-08,2741.75,2748.5,2736.5,2746.75
2018-01-09,2746.5,2760.0,2742.75,2752.25
2018-01-10,2749.75,2752.0,2736.5,2750.5
2018-01-11,2750.0,2770.5,2747.75,2769.5
2018-01-12,2768.75,2790.0,2766.75,2788.75
2018-01-16,2789.75,2808.5,2769.25,2782.5
2018-01-17,2782.75,2809.5,2779.0,2803.75
2018-01-18,2803.25,2808.0,2793.75,2796.25
2018-01-19,2797.0,2815.0,2791.75,2811.0
2018-01-22,2804.0,2838.25,2802.0,2835.25
2018-01-23,2835.25,2844.75,2828.75,2839.5
2018-01-24,2837.0,2855.25,2825.5,2841.0
2018-01-25,2840.0,2853.75,2830.75,2841.25
2018-01-26,2842.25,2876.0,2841.25,2874.5
2018-01-29,2874.25,2878.5,2851.5,2853.5
2018-01-30,2853.25,2858.0,2818.5,2824.5
2018-01-31,2823.25,2839.75,2813.0,2825.75
2018-02-01,2828.75,2837.25,2809.5,2822.5
2018-02-02,2826.5,2831.0,2755.25,2756.75
2018-02-05,2757.0,2763.0,2595.75,2607.75
2018-02-06,2624.0,2699.75,2529.0,2694.25
2018-02-07,2685.5,2726.75,2660.5,2668.25
2018-02-08,2664.75,2686.5,2577.0,2593.5
2018-02-09,2593.75,2637.75,2530.25,2619.0
2018-02-12,2628.25,2671.5,2620.0,2655.25
2018-02-13,2653.25,2667.5,2634.25,2661.75
2018-02-14,2662.5,2701.75,2627.0,2697.0
2018-02-15,2695.5,2736.75,2688.5,2734.0
2018-02-16,2734.0,2754.75,2722.25,2735.0
2018-02-20,2734.5,2747.75,2705.75,2714.0
2018-02-21,2714.5,2747.75,2693.5,2698.75
2018-02-22,2698.5,2731.0,2682.0,2711.5
2018-02-23,2712.75,2750.25,2710.0,2748.75
2018-02-26,2751.5,2786.0,2742.5,2784.5
2018-02-27,2783.5,2789.75,2742.0,2747.5
2018-02-28,2746.5,2762.0,2712.0,2714.5
2018-03-01,2718.25,2731.0,2658.5,2678.25
2018-03-02,2678.75,2696.0,2647.0,2690.25
2018-03-05,2683.25,2727.75,2663.75,2718.5
2018-03-06,2719.0,2734.5,2710.25,2724.0
2018-03-07,2700.0,2730.25,2681.25,2723.25
2018-03-08,2722.5,2740.5,2720.0,2739.25
2018-03-09,2736.5,2787.0,2730.0,2784.0
2018-03-12,2784.0,2800.5,2779.0,2784.0
2018-03-13,2782.25,2802.5,2758.5,2768.5
2018-03-14,2763.0,2779.5,2744.25,2749.75
2018-03-15,2750.75,2763.5,2741.0,2751.5
2018-03-16,2753.75,2757.0,2747.0,2752.75
2018-03-19,2756.25,2756.5,2697.25,2722.75
2018-03-20,2721.5,2729.0,2712.75,2723.5
2018-03-21,2723.25,2744.0,2712.5,2718.25
2018-03-22,2718.25,2726.25,2641.75,2643.25
2018-03-23,2645.75,2658.75,2586.0,2597.75
2018-03-26,2595.0,2662.75,2591.0,2659.5
2018-03-27,2659.5,2679.75,2596.0,2615.75
2018-03-28,2612.75,2633.75,2593.0,2607.5
2018-03-29,2609.75,2659.5,2601.0,2643.0
2018-04-02,2635.0,2641.5,2552.0,2575.0
2018-04-03,2581.25,2618.75,2573.5,2613.25
2018-04-04,2612.0,2649.75,2559.5,2647.0
2018-04-05,2645.75,2672.25,2644.0,2661.75
2018-04-06,2663.0,2664.0,2584.5,2605.75
2018-04-09,2607.5,2653.75,2607.5,2619.0
2018-04-10,2617.75,2666.25,2612.25,2655.0
2018-04-11,2654.5,2661.25,2626.0,2641.0
2018-04-12,2642.5,2675.0,2639.75,2664.0
2018-04-13,2661.75,2680.5,2644.75,2657.25
2018-04-16,2673.25,2687.0,2660.75,2681.75
2018-04-17,2679.25,2713.75,2678.75,2706.5
2018-04-18,2704.5,2718.5,2703.75,2709.75
2018-04-19,2711.75,2713.25,2681.5,2693.0
2018-04-20,2692.5,2698.25,2659.75,2671.5
2018-04-23,2683.0,2684.75,2657.25,2671.25
2018-04-24,2672.0,2688.5,2616.0,2635.25
2018-04-25,2635.25,2648.25,2611.25,2644.5
2018-04-26,2648.25,2677.5,2639.5,2674.5
2018-04-27,2675.5,2676.25,2657.75,2671.5
2018-04-30,2670.5,2682.25,2645.0,2647.0
2018-05-01,2646.25,2658.0,2623.25,2652.25
2018-05-02,2655.5,2658.5,2624.25,2627.5
2018-05-03,2626.75,2636.25,2591.25,2631.75
2018-05-04,2631.75,2669.5,2612.25,2663.0
2018-05-07,2662.75,2681.5,2661.25,2670.0
2018-05-08,2668.0,2674.25,2652.25,2670.25
2018-05-09,2669.75,2700.0,2666.5,2696.0
2018-05-10,2696.0,2725.0,2692.75,2718.75
2018-05-11,2716.25,2732.5,2716.25,2729.5
2018-05-14,2727.25,2741.25,2724.25,2731.0
2018-05-15,2728.5,2731.25,2700.5,2709.0
2018-05-16,2711.25,2728.0,2704.5,2723.0
2018-05-17,2721.75,2732.0,2711.0,2718.75
2018-05-18,2718.75,2727.0,2708.75,2713.0
2018-05-21,2728.75,2739.25,2724.25,2733.0
2018-05-22,2731.25,2741.75,2721.5,2726.0
2018-05-23,2724.5,2733.0,2704.5,2730.75
2018-05-24,2729.75,2733.25,2705.75,2727.5
2018-05-25,2726.75,2737.75,2713.75,2718.25
2018-05-29,2721.25,2724.25,2675.0,2692.25
2018-05-30,2693.25,2729.25,2685.75,2724.5
2018-05-31,2720.25,2728.25,2699.75,2705.5
2018-06-01,2707.5,2737.0,2706.0,2733.75
2018-06-04,2731.0,2749.25,2729.0,2745.5
2018-06-05,2746.0,2753.25,2739.0,2751.5
2018-06-06,2751.0,2774.75,2748.0,2772.25
2018-06-07,2773.25,2779.75,2760.0,2772.25
2018-06-08,2771.0,2779.75,2752.0,2778.75
2018-06-11,2771.0,2790.5,2770.5,2783.0
2018-06-12,2781.25,2789.75,2778.5,2784.0
2018-06-13,2788.0,2791.75,2773.75,2774.25
2018-06-14,2773.25,2789.25,2767.5,2783.25
2018-06-15,2782.5,2784.0,2766.25,2776.5
2018-06-18,2780.0,2786.75,2761.25,2779.75
2018-06-19,2778.25,2780.25,2735.75,2766.25
2018-06-20,2765.25,2778.25,2757.25,2772.0
2018-06-21,2771.75,2785.25,2747.0,2752.5
2018-06-22,2750.5,2768.5,2749.25,2759.5
2018-06-25,2757.0,2758.0,2700.5,2722.25
2018-06-26,2721.75,2735.25,2714.75,2728.5
2018-06-27,2726.5,2748.0,2701.0,2705.0
2018-06-28,2705.0,2726.25,2693.25,2719.5
2018-06-29,2720.0,2745.5,2716.75,2721.5
2018-07-02,2721.0,2728.5,2698.5,2727.25
2018-07-03,2727.25,2741.5,2712.0,2713.25
2018-07-05,2713.0,2739.75,2710.75,2738.5
2018-07-06,2737.0,2766.25,2731.25,2763.0
2018-07-09,2762.0,2788.0,2761.75,2787.5
2018-07-10,2787.5,2797.75,2780.5,2796.75
2018-07-11,2780.75,2787.75,2765.75,2774.0
2018-07-12,2776.75,2801.0,2773.75,2798.5
2018-07-13,2798.5,2807.25,2793.25,2803.25
2018-07-16,2804.75,2809.0,2795.0,2796.5
2018-07-17,2795.75,2815.75,2789.75,2811.25
2018-07-18,2813.0,2818.25,2806.75,2816.0
2018-07-19,2814.5,2818.0,2800.25,2805.25
2018-07-20,2805.5,2810.5,2793.0,2800.75
2018-07-23,2805.25,2812.5,2792.5,2812.0
2018-07-24,2810.5,2831.25,2810.25,2821.0
2018-07-25,2819.25,2849.5,2814.0,2841.25
2018-07-26,2835.25,2846.5,2833.25,2842.5
2018-07-27,2840.25,2847.0,2808.75,2817.5
2018-07-30,2816.0,2821.75,2798.25,2803.25
2018-07-31,2805.5,2827.75,2802.75,2817.0
2018-08-01,2824.25,2825.75,2805.5,2810.75
2018-08-02,2814.0,2831.25,2791.0,2828.5
2018-08-03,2830.75,2841.5,2824.75,2839.5
2018-08-06,2841.5,2853.5,2835.0,2850.0
2018-08-07,2849.25,2863.75,2848.25,2859.75
2018-08-08,2860.5,2862.5,2852.5,2855.25
2018-08-09,2853.5,2862.75,2850.5,2853.75
2018-08-10,2852.5,2852.75,2826.0,2836.75
2018-08-13,2835.75,2843.75,2820.0,2825.5
2018-08-14,2826.75,2843.5,2825.75,2841.0
2018-08-15,2841.75,2843.0,2803.0,2821.25
2018-08-16,2822.25,2851.75,2817.5,2844.75
2018-08-17,2843.5,2857.0,2835.0,2852.25
2018-08-20,2851.75,2860.75,2850.25,2858.5
2018-08-21,2856.75,2874.0,2852.0,2861.75
2018-08-22,2853.0,2868.25,2846.25,2861.25
2018-08-23,2861.75,2869.75,2854.75,2858.0
2018-08-24,2858.25,2877.5,2856.25,2876.75
