date,open,high,low,close
2025-08-15,63.91,64.15,62.68,62.8
2025-08-18,63.0,63.79,62.18,63.42
2025-08-19,63.27,63.39,62.25,62.35
2025-08-20,62.6,63.55,62.39,63.21
2025-08-21,62.85,63.67,62.52,63.52
2025-08-22,63.5,63.93,63.31,63.66
2025-08-25,63.88,65.1,63.53,64.8
2025-08-26,64.75,64.76,63.13,63.25
2025-08-27,63.31,64.23,62.95,64.15
2025-08-28,63.87,64.7,63.35,64.6
2025-08-29,64.26,64.55,63.88,64.01
2025-09-02,63.95,66.03,63.66,65.59
2025-09-03,65.62,65.72,63.72,63.97
2025-09-04,63.82,63.84,62.72,63.48
2025-09-05,63.33,63.49,61.45,61.87
2025-09-08,62.0,63.34,61.85,62.26
2025-09-09,62.43,63.67,62.37,62.63
2025-09-10,62.74,64.08,62.72,63.67
2025-09-11,63.8,63.8,62.21,62.37
2025-09-12,62.27,63.98,61.69,62.69
2025-09-15,62.97,63.67,62.52,63.3
2025-09-16,63.31,64.76,62.89,64.52
2025-09-17,64.59,64.67,63.69,64.05
2025-09-18,63.99,64.55,63.33,63.57
2025-09-19,63.59,63.65,62.6,62.68
2025-09-22,62.74,63.18,61.98,62.64
2025-09-23,62.33,63.89,61.85,63.41
2025-09-24,63.64,65.05,63.25,64.99
2025-09-25,64.8,65.34,64.06,64.98
2025-09-26,65.2,66.42,64.66,65.72
2025-09-29,65.07,65.4,62.98,63.45
2025-09-30,63.14,63.26,62.03,62.37
2025-10-01,62.46,62.89,61.4,61.78
2025-10-02,61.78,62.54,60.4,60.48
2025-10-03,60.7,61.38,60.55,60.88
2025-10-06,61.14,62.12,61.04,61.69
2025-10-07,61.73,62.11,60.72,61.73
2025-10-08,62.05,62.92,62.05,62.55
2025-10-09,62.31,62.87,61.25,61.51
2025-10-10,61.49,61.67,58.22,58.9
2025-10-13,59.0,60.17,59.0,59.49
2025-10-14,59.58,59.82,57.68,58.7
2025-10-15,58.6,59.42,58.2,58.27
2025-10-16,58.77,59.11,57.26,57.46
2025-10-17,57.5,57.72,56.6,57.54
2025-10-20,57.73,57.81,56.35,57.52
2025-10-21,57.37,58.28,56.99,57.82
2025-10-22,57.59,59.83,57.34,58.5
2025-10-23,59.94,62.2,59.64,61.79
2025-10-24,61.79,62.59,61.21,61.5
2025-10-27,61.82,62.17,60.67,61.31
2025-10-28,61.5,61.5,59.76,60.15
2025-10-29,60.18,61.02,59.7,60.48
2025-10-30,60.39,60.79,59.64,60.57
2025-10-31,60.3,61.38,59.99,60.98
2025-11-03,61.4,61.5,60.51,61.05
2025-11-04,61.03,61.03,59.94,60.56
2025-11-05,60.43,61.09,59.52,59.6
2025-11-06,59.68,60.51,58.83,59.43
2025-11-07,59.65,60.46,59.32,59.75
2025-11-10,59.87,60.48,59.41,60.13
2025-11-11,60.07,61.28,59.66,61.04
2025-11-12,61.05,61.06,58.3,58.49
2025-11-13,58.47,59.21,58.12,58.69
2025-11-14,58.71,60.65,58.71,60.09
2025-11-17,59.8,60.44,59.32,59.91
2025-11-18,59.74,60.93,59.31,60.74
2025-11-19,60.62,60.79,58.77,59.44
2025-11-20,59.63,60.33,58.86,59.14
2025-11-21,58.8,58.8,57.38,58.06
2025-11-24,58.05,59.06,57.42,58.84
2025-11-25,58.89,58.96,57.1,57.95
2025-11-26,58.05,58.72,57.66,58.65
2025-11-28,58.58,59.64,58.27,58.55
2025-12-01,58.96,59.97,58.83,59.32
2025-12-02,59.52,59.67,58.28,58.64
2025-12-03,58.65,59.64,58.37,58.95
2025-12-04,59.09,60.02,58.81,59.67
2025-12-05,59.7,60.5,59.42,60.08
2025-12-08,60.15,60.3,58.68,58.88
2025-12-09,58.87,59.17,58.12,58.25
2025-12-10,58.37,59.05,57.66,58.46
2025-12-11,58.91,58.94,57.01,57.6
2025-12-12,57.89,58.19,57.15,57.44
2025-12-15,57.5,57.8,56.4,56.82
2025-12-16,56.68,56.7,54.98,55.27
2025-12-17,55.23,56.98,55.2,55.94
2025-12-18,56.9,57.03,55.88,56.15
2025-12-19,56.03,56.9,55.82,56.66
2025-12-22,56.63,58.13,56.6,58.01
2025-12-23,57.95,58.56,57.74,58.38
2025-12-24,58.47,58.75,58.13,58.35
2025-12-26,58.35,58.88,56.65,56.74
2025-12-29,57.04,58.3,56.91,58.08
2025-12-30,57.81,58.47,57.6,57.95
2025-12-31,57.95,58.55,57.2,57.42
2026-01-02,57.41,57.93,56.6,57.32
2026-01-05,57.47,58.51,56.31,58.32
2026-01-06,58.34,58.87,56.84,57.13
2026-01-07,57.0,57.17,55.76,55.99
2026-01-08,56.42,58.74,55.97,57.76
2026-01-09,58.4,59.77,57.61,59.12
2026-01-12,59.0,59.91,58.45,59.5
2026-01-13,59.95,61.5,59.47,61.15
2026-01-14,61.12,62.36,59.19,62.02
2026-01-15,61.06,61.14,58.88,59.19
2026-01-16,59.26,60.18,58.94,59.44
2026-01-20,59.01,60.68,58.7,60.34
2026-01-21,59.57,60.89,59.22,60.62
2026-01-22,60.68,60.82,58.96,59.36
2026-01-23,59.66,61.36,59.52,61.07
2026-01-26,61.22,61.71,60.32,60.63
2026-01-27,60.78,62.63,60.14,62.39
2026-01-28,62.58,63.57,62.07,63.21
2026-01-29,63.5,66.48,63.28,65.42
2026-01-30,65.52,66.11,63.64,65.21
2026-02-02,64.72,64.74,61.39,62.14
2026-02-03,62.28,64.21,61.12,63.21
2026-02-04,63.8,65.53,62.86,65.14
2026-02-05,64.49,64.67,62.65,63.29
2026-02-06,63.1,64.58,62.2,63.55
2026-02-09,62.99,64.88,62.62,64.36
2026-02-10,64.44,64.71,63.65,63.96
2026-02-11,64.2,65.83,64.15,64.63
2026-02-12,64.87,65.1,62.39,62.84
2026-02-13,62.99,63.26,62.14,62.89
2026-02-17,63.3,64.14,61.87,62.33
2026-02-18,62.3,65.56,62.12,65.19
2026-02-19,65.1,66.9,64.88,66.43
2026-02-20,66.67,67.05,65.94,66.39
2026-02-23,65.89,67.28,65.38,66.31
2026-02-24,66.31,67.15,65.55,65.63
2026-02-25,66.07,66.6,65.12,65.42
2026-02-26,65.65,66.71,63.6,65.21
2026-02-27,65.35,67.83,64.85,67.02
2026-03-02,75.0,75.33,69.2,71.23
2026-03-03,71.23,77.98,70.41,74.56
2026-03-04,74.74,77.23,73.28,74.66
2026-03-05,76.15,82.16,74.97,81.01
2026-03-06,79.08,92.61,78.24,90.9
2026-03-09,98.0,119.48,81.19,94.77
2026-03-10,85.75,91.48,76.73,83.45
2026-03-11,86.89,88.99,81.79,87.25
2026-03-12,89.32,97.19,88.61,95.73
2026-03-13,96.74,99.32,92.04,98.71
